rid,course,date,prize,countryCode
69393,Kempton,2017-10-22,5902,GB
83223,Saint-Cloud (FR),2017-10-22,68376,FR
40468,Sha Tin (HK),2017-10-22,91954,HK
17047,Pontefract,2017-10-23,19440,GB
35393,Chantilly (FR),2017-10-23,17948,FR
37459,Plumpton,2017-10-23,9837,GB
111520,Plumpton,2017-10-23,4918,GB
112796,Pontefract,2017-10-23,7870,GB
113757,Pontefract,2017-10-23,7870,GB
118458,Windsor,2017-10-23,7132,GB
120587,Plumpton,2017-10-23,5902,GB
123292,Windsor,2017-10-23,4427,GB
124412,Windsor,2017-10-23,4426,GB
127931,Plumpton,2017-10-23,9837,GB
128234,Windsor,2017-10-23,4426,GB
132960,Chantilly (FR),2017-10-23,16240,FR
143638,Windsor,2017-10-23,4426,GB
145325,Pontefract,2017-10-23,4917,GB
150802,Plumpton,2017-10-23,5902,GB
151805,Pontefract,2017-10-23,4917,GB
152318,Pontefract,2017-10-23,34429,GB
153172,Windsor,2017-10-23,7132,GB
154279,Windsor,2017-10-23,3368,GB
154845,Pontefract,2017-10-23,4917,GB
155003,Chantilly (FR),2017-10-23,13676,FR
157145,Chantilly (FR),2017-10-23,23077,FR
157577,Plumpton,2017-10-23,4918,GB
165267,Chantilly (FR),2017-10-23,16240,FR
166453,Plumpton,2017-10-23,4918,GB
167005,Chantilly (FR),2017-10-23,11112,FR
64939,Windsor,2017-10-23,3443,GB
96913,Chantilly (FR),2017-10-23,16240,FR
49878,Chantilly (FR),2017-10-23,23077,FR
12505,Yarmouth,2017-10-24,3443,GB
19881,Yarmouth,2017-10-24,3443,GB
30191,Exeter,2017-10-24,5774,GB
31645,Newcastle (AW),2017-10-24,19674,GB
32819,Exeter,2017-10-24,4427,GB
3397,Yarmouth,2017-10-24,6886,GB
34107,Fairyhouse (IRE),2017-10-24,10028,IE
6484,Auteuil (FR),2017-10-24,47008,FR
110022,Fairyhouse (IRE),2017-10-24,10982,IE
116757,Fairyhouse (IRE),2017-10-24,10028,IE
117259,Auteuil (FR),2017-10-24,21368,FR
117667,Fairyhouse (IRE),2017-10-24,12415,IE
118492,Exeter,2017-10-24,5902,GB
122153,Compiegne (FR),2017-10-24,19659,FR
125914,Kempton (AW),2017-10-24,4917,GB
126883,Exeter,2017-10-24,13772,GB
127038,Yarmouth,2017-10-24,4426,GB
130069,Newcastle (AW),2017-10-24,9837,GB
130484,La Plata (ARG),2017-10-24,82440,ARG
131796,Exeter,2017-10-24,11313,GB
134009,Yarmouth,2017-10-24,7083,GB
135564,Yarmouth,2017-10-24,6886,GB
137200,Auteuil (FR),2017-10-24,81197,FR
138513,Newcastle (AW),2017-10-24,12295,GB
139976,Fairyhouse (IRE),2017-10-24,10982,IE
143777,Kempton (AW),2017-10-24,7132,GB
144579,Kempton (AW),2017-10-24,4917,GB
144674,Newcastle (AW),2017-10-24,3935,GB
151379,Newcastle (AW),2017-10-24,24591,GB
151595,Kempton (AW),2017-10-24,3935,GB
153971,Kempton (AW),2017-10-24,3935,GB
154875,Exeter,2017-10-24,2950,GB
156383,Newcastle (AW),2017-10-24,7180,GB
156736,Exeter,2017-10-24,5902,GB
156795,Kempton (AW),2017-10-24,4917,GB
160066,Fairyhouse (IRE),2017-10-24,12415,IE
161507,Newcastle (AW),2017-10-24,7870,GB
162047,Kempton (AW),2017-10-24,3935,GB
165055,Auteuil (FR),2017-10-24,19659,FR
165383,Fairyhouse (IRE),2017-10-24,13848,IE
165461,Yarmouth,2017-10-24,4426,GB
166564,Fairyhouse (IRE),2017-10-24,23750,IE
167303,Kempton (AW),2017-10-24,4917,GB
171865,Newcastle (AW),2017-10-24,7870,GB
74029,Auteuil (FR),2017-10-24,41025,FR
78299,Auteuil (FR),2017-10-24,41025,FR
96070,Yarmouth,2017-10-24,3443,GB
43888,Auteuil (FR),2017-10-24,47008,FR
14257,Saint-Cloud (FR),2017-10-25,44444,FR
21372,Sedgefield,2017-10-25,4918,GB
34603,Kempton (AW),2017-10-25,4917,GB
36778,Newmarket,2017-10-25,5902,GB
5684,Sedgefield,2017-10-25,2361,GB
6823,Newmarket,2017-10-25,19674,GB
118432,Kempton (AW),2017-10-25,3935,GB
121746,Kempton (AW),2017-10-25,6886,GB
122095,Kempton (AW),2017-10-25,4917,GB
123283,Kempton (AW),2017-10-25,4917,GB
124096,Kempton (AW),2017-10-25,3935,GB
127795,Newmarket,2017-10-25,9837,GB
127857,Happy Valley (HK),2017-10-25,91954,HK
128439,Newmarket,2017-10-25,5902,GB
128947,Newmarket,2017-10-25,6886,GB
129272,Saint-Cloud (FR),2017-10-25,16240,FR
135515,Worcester,2017-10-25,4329,GB
137143,Happy Valley (HK),2017-10-25,136886,HK
137333,Saint-Cloud (FR),2017-10-25,22221,FR
145643,Navan (IRE),2017-10-25,16235,IE
146420,Happy Valley (HK),2017-10-25,136886,HK
147547,Navan (IRE),2017-10-25,10505,IE
148347,Newmarket,2017-10-25,6886,GB
148685,Saint-Cloud (FR),2017-10-25,23077,FR
150515,Navan (IRE),2017-10-25,15758,IE
150586,Navan (IRE),2017-10-25,23750,IE
153006,Happy Valley (HK),2017-10-25,68965,HK
154232,Newmarket,2017-10-25,5902,GB
154721,Worcester,2017-10-25,6493,GB
156187,Saint-Cloud (FR),2017-10-25,23932,FR
157536,Navan (IRE),2017-10-25,11460,IE
160514,Saint-Cloud (FR),2017-10-25,23076,FR
160589,Happy Valley (HK),2017-10-25,91954,HK
160711,Happy Valley (HK),2017-10-25,136886,HK
161643,Sedgefield,2017-10-25,5902,GB
164904,Geelong (AUS),2017-10-25,184211,AU
165377,Saint-Cloud (FR),2017-10-25,16240,FR
166221,Navan (IRE),2017-10-25,10505,IE
167318,Worcester,2017-10-25,24593,GB
167446,Sedgefield,2017-10-25,5115,GB
168013,Geelong (AUS),2017-10-25,70177,AU
168781,Happy Valley (HK),2017-10-25,91954,HK
168954,Saint-Cloud (FR),2017-10-25,17094,FR
172030,Worcester,2017-10-25,5706,GB
70281,Navan (IRE),2017-10-25,11460,IE
79602,Geelong (AUS),2017-10-25,70177,AU
80823,Worcester,2017-10-25,10821,GB
85689,Newmarket,2017-10-25,9837,GB
88166,Worcester,2017-10-25,4329,GB
92508,Worcester,2017-10-25,2950,GB
93169,Kempton (AW),2017-10-25,4917,GB
40620,Sedgefield,2017-10-25,5902,GB
41247,Happy Valley (HK),2017-10-25,91954,HK
41741,Sedgefield,2017-10-25,8164,GB
44451,Worcester,2017-10-25,6887,GB
59626,Kempton (AW),2017-10-25,7132,GB
1939,Southwell,2017-10-26,5902,GB
23570,Maisons-Laffitte (FR),2017-10-26,47008,FR
29002,Chelmsford (AW),2017-10-26,4917,GB
110321,Southwell,2017-10-26,2950,GB
110558,Maisons-Laffitte (FR),2017-10-26,23077,FR
110836,Thurles (IRE),2017-10-26,10505,IE
113992,Ludlow,2017-10-26,15739,GB
114237,Southwell,2017-10-26,5902,GB
117766,Thurles (IRE),2017-10-26,14325,IE
122624,Chelmsford (AW),2017-10-26,9837,GB
124317,Maisons-Laffitte (FR),2017-10-26,23932,FR
128307,Ludlow,2017-10-26,7869,GB
130188,Southwell,2017-10-26,5410,GB
132831,Thurles (IRE),2017-10-26,10505,IE
140839,Ludlow,2017-10-26,5902,GB
141229,Carlisle,2017-10-26,12295,GB
141428,Southwell,2017-10-26,5902,GB
141547,Thurles (IRE),2017-10-26,11460,IE
142635,Chelmsford (AW),2017-10-26,11804,GB
143653,Carlisle,2017-10-26,5902,GB
146882,Carlisle,2017-10-26,9837,GB
153182,Carlisle,2017-10-26,6394,GB
156068,Ludlow,2017-10-26,10820,GB
158197,Southwell,2017-10-26,5902,GB
160520,Carlisle,2017-10-26,7379,GB
160601,Chelmsford (AW),2017-10-26,7870,GB
162421,Chelmsford (AW),2017-10-26,9837,GB
164718,Maisons-Laffitte (FR),2017-10-26,51281,FR
165568,Maisons-Laffitte (FR),2017-10-26,34188,FR
166886,Ludlow,2017-10-26,5774,GB
169326,Chelmsford (AW),2017-10-26,7870,GB
104071,Maisons-Laffitte (FR),2017-10-26,23077,FR
73902,Thurles (IRE),2017-10-26,9550,IE
74290,Thurles (IRE),2017-10-26,17190,IE
79880,Maisons-Laffitte (FR),2017-10-26,19659,FR
82022,Thurles (IRE),2017-10-26,9550,IE
85918,Carlisle,2017-10-26,9837,GB
41075,Maisons-Laffitte (FR),2017-10-26,20513,FR
50437,Ludlow,2017-10-26,7869,GB
56609,Chelmsford (AW),2017-10-26,4917,GB
16247,Cheltenham,2017-10-27,24593,GB
19838,Doncaster,2017-10-27,19674,GB
2062,Moonee Valley (AUS),2017-10-27,593568,AU
23901,Cheltenham,2017-10-27,9837,GB
29862,Doncaster,2017-10-27,4814,GB
30213,Wolverhampton (AW),2017-10-27,4426,GB
112751,Wolverhampton (AW),2017-10-27,3443,GB
112944,Dundalk (AW) (IRE),2017-10-27,15280,IE
113886,Cheltenham,2017-10-27,11804,GB
114279,Doncaster,2017-10-27,4917,GB
116921,Dundalk (AW) (IRE),2017-10-27,10505,IE
119444,Auteuil (FR),2017-10-27,51282,FR
122441,Cheltenham,2017-10-27,9837,GB
123454,Newbury,2017-10-27,17777,GB
124551,Wolverhampton (AW),2017-10-27,4426,GB
124791,Newbury,2017-10-27,7379,GB
125689,Doncaster,2017-10-27,11804,GB
128365,Newbury,2017-10-27,7870,GB
131059,Auteuil (FR),2017-10-27,41025,FR
136595,Cheltenham,2017-10-27,11551,GB
141008,Auteuil (FR),2017-10-27,47008,FR
141340,Wolverhampton (AW),2017-10-27,3443,GB
142240,Auteuil (FR),2017-10-27,45299,FR
144428,Dundalk (AW) (IRE),2017-10-27,11938,IE
145268,Newbury,2017-10-27,6492,GB
145360,Cheltenham,2017-10-27,19442,GB
148068,Newbury,2017-10-27,7379,GB
148200,Newbury,2017-10-27,4426,GB
148943,Dundalk (AW) (IRE),2017-10-27,10982,IE
153225,Dundalk (AW) (IRE),2017-10-27,51700,IE
154168,Newbury,2017-10-27,7870,GB
155815,Dundalk (AW) (IRE),2017-10-27,10505,IE
163015,Dundalk (AW) (IRE),2017-10-27,10982,IE
168470,Doncaster,2017-10-27,10822,GB
168486,Club Hipico de Santiago (CHI),2017-10-27,122579,CHI
169061,Auteuil (FR),2017-10-27,47008,FR
172505,Newbury,2017-10-27,11312,GB
63011,Doncaster,2017-10-27,11804,GB
70471,Wolverhampton (AW),2017-10-27,4426,GB
74464,Cheltenham,2017-10-27,24304,GB
80102,Wolverhampton (AW),2017-10-27,3443,GB
82585,Auteuil (FR),2017-10-27,41025,FR
90117,Auteuil (FR),2017-10-27,21367,FR
47437,Wolverhampton (AW),2017-10-27,7132,GB
47725,Wolverhampton (AW),2017-10-27,3443,GB
49965,Doncaster,2017-10-27,4917,GB
52352,Dundalk (AW) (IRE),2017-10-27,11938,IE
56521,Doncaster,2017-10-27,4917,GB
11137,Moonee Valley (AUS),2017-10-28,89180,AU
32364,Newbury,2017-10-28,39348,GB
4056,Tokyo (JPN),2017-10-28,390035,JP
7211,Wolverhampton (AW),2017-10-28,3443,GB
110287,Moonee Valley (AUS),2017-10-28,178363,AU
111546,Leopardstown (IRE),2017-10-28,16712,IE
111811,Compiegne (FR),2017-10-28,72650,FR
113186,Leopardstown (IRE),2017-10-28,59220,IE
113289,Compiegne (FR),2017-10-28,76924,FR
115482,Kyoto (JPN),2017-10-28,793218,JP
117143,Moonee Valley (AUS),2017-10-28,89180,AU
117350,Wolverhampton (AW),2017-10-28,3689,GB
117781,Leopardstown (IRE),2017-10-28,47000,IE
121128,Wolverhampton (AW),2017-10-28,4426,GB
121626,Cheltenham,2017-10-28,9838,GB
121956,Newbury,2017-10-28,7870,GB
122574,Leopardstown (IRE),2017-10-28,12415,IE
123531,San Siro (ITY),2017-10-28,50000,IT
124011,Leopardstown (IRE),2017-10-28,30876,IE
125918,Belmont Park (USA),2017-10-28,162601,US
126165,Doncaster,2017-10-28,211987,GB
126951,Cheltenham,2017-10-28,49185,GB
128090,Nantes (FR),2017-10-28,51281,FR
128184,Wolverhampton (AW),2017-10-28,6394,GB
129011,Leopardstown (IRE),2017-10-28,16712,IE
131965,Kelso,2017-10-28,4918,GB
131980,Kelso,2017-10-28,5902,GB
132976,Compiegne (FR),2017-10-28,47008,FR
133125,San Isidro (ARG),2017-10-28,115161,ARG
133692,Nantes (FR),2017-10-28,51281,FR
134035,Compiegne (FR),2017-10-28,41025,FR
134593,Doncaster,2017-10-28,10821,GB
134628,Doncaster,2017-10-28,29511,GB
134869,Newbury,2017-10-28,29512,GB
137352,Cheltenham,2017-10-28,24593,GB
138851,Kelso,2017-10-28,5902,GB
142287,Compiegne (FR),2017-10-28,89745,FR
143104,Newbury,2017-10-28,19674,GB
144011,Belmont Park (USA),2017-10-28,162601,US
146971,Cheltenham,2017-10-28,24593,GB
147335,Moonee Valley (AUS),2017-10-28,1783626,AU
148014,Cheltenham,2017-10-28,33215,GB
152150,Woodbine (CAN),2017-10-28,76205,CAN
153079,Compiegne (FR),2017-10-28,47341,FR
153609,Doncaster,2017-10-28,19674,GB
153837,Moonee Valley (AUS),2017-10-28,118420,AU
154844,Doncaster,2017-10-28,14757,GB
156214,Belmont Park (USA),2017-10-28,162599,US
156579,Compiegne (FR),2017-10-28,47008,FR
158235,Newbury,2017-10-28,4332,GB
160977,Moonee Valley (AUS),2017-10-28,119882,AU
162208,Wolverhampton (AW),2017-10-28,4426,GB
162501,Newbury,2017-10-28,9837,GB
163679,Wolverhampton (AW),2017-10-28,4426,GB
168154,Wolverhampton (AW),2017-10-28,3689,GB
169433,Doncaster,2017-10-28,7870,GB
169607,Wolverhampton (AW),2017-10-28,3689,GB
171348,Kelso,2017-10-28,4918,GB
171757,Newbury,2017-10-28,59022,GB
172307,Leopardstown (IRE),2017-10-28,44180,IE
102590,Moonee Valley (AUS),2017-10-28,118713,AU
70137,Kelso,2017-10-28,4918,GB
84736,Cheltenham,2017-10-28,49185,GB
86842,Kelso,2017-10-28,6887,GB
87381,Kelso,2017-10-28,21873,GB
96939,Compiegne (FR),2017-10-28,205128,FR
45081,Newbury,2017-10-28,7870,GB
46003,Kelso,2017-10-28,4918,GB
49097,Cheltenham,2017-10-28,9837,GB
51605,Leopardstown (IRE),2017-10-28,16235,IE
56442,Keeneland (USA),2017-10-28,162601,US
56694,Moonee Valley (AUS),2017-10-28,71347,AU
58441,Doncaster,2017-10-28,44265,GB
23256,Galway (IRE),2017-10-29,13370,IE
32454,Aintree,2017-10-29,7870,GB
32559,Wincanton,2017-10-29,14755,GB
37619,Happy Valley (HK),2017-10-29,68965,HK
37620,Galway (IRE),2017-10-29,19100,IE
38643,Aintree,2017-10-29,29511,GB
5718,Tokyo (JPN),2017-10-29,2017024,JP
6361,Wincanton,2017-10-29,5902,GB
110359,Aintree,2017-10-29,13772,GB
111456,Capannelle (ITY),2017-10-29,50000,IT
111701,Wincanton,2017-10-29,5902,GB
117628,Galway (IRE),2017-10-29,12892,IE
117647,Happy Valley (HK),2017-10-29,68965,HK
122636,Wexford (IRE),2017-10-29,10505,IE
127285,Hanover (GER),2017-10-29,21368,GER
128117,Happy Valley (HK),2017-10-29,194358,HK
129595,Happy Valley (HK),2017-10-29,136886,HK
131272,Wexford (IRE),2017-10-29,11460,IE
132440,Wincanton,2017-10-29,7869,GB
134096,Galway (IRE),2017-10-29,25176,IE
136048,Wexford (IRE),2017-10-29,23750,IE
140070,Aintree,2017-10-29,68859,GB
142484,Happy Valley (HK),2017-10-29,136886,HK
144200,Happy Valley (HK),2017-10-29,91954,HK
144375,Happy Valley (HK),2017-10-29,91954,HK
146242,Wexford (IRE),2017-10-29,9550,IE
146324,Aintree,2017-10-29,27051,GB
147072,Happy Valley (HK),2017-10-29,136886,HK
147460,Galway (IRE),2017-10-29,9550,IE
151319,Capannelle (ITY),2017-10-29,56154,IT
152628,Saint-Cloud (FR),2017-10-29,25641,FR
153205,Wincanton,2017-10-29,5902,GB
156498,Capannelle (ITY),2017-10-29,207692,IT
159636,Wexford (IRE),2017-10-29,10505,IE
160205,Hanover (GER),2017-10-29,21368,GER
161834,Wexford (IRE),2017-10-29,10505,IE
163071,Wincanton,2017-10-29,7869,GB
166309,Hanover (GER),2017-10-29,47007,GER
167075,Santa Anita (USA),2017-10-29,83540,US
169791,Happy Valley (HK),2017-10-29,91954,HK
170124,Galway (IRE),2017-10-29,17668,IE
170658,Aintree,2017-10-29,5903,GB
63236,Wincanton,2017-10-29,10821,GB
89308,Wexford (IRE),2017-10-29,11738,IE
95681,Happy Valley (HK),2017-10-29,194358,HK
42657,Santa Anita (USA),2017-10-29,163721,US
50325,Galway (IRE),2017-10-29,12415,IE
54752,Aintree,2017-10-29,12297,GB
11793,Chantilly (FR),2017-10-30,22221,FR
16661,Redcar,2017-10-30,9837,GB
5245,Galway (IRE),2017-10-30,15758,IE
60,Redcar,2017-10-30,4917,GB
110811,Chantilly (FR),2017-10-30,34188,FR
111508,Leicester,2017-10-30,4917,GB
113479,Redcar,2017-10-30,5165,GB
116823,Galway (IRE),2017-10-30,18145,IE
120075,Wexford (IRE),2017-10-30,13848,IE
121752,Chantilly (FR),2017-10-30,23077,FR
123009,Wexford (IRE),2017-10-30,11938,IE
126339,Wexford (IRE),2017-10-30,10982,IE
127855,Wexford (IRE),2017-10-30,10028,IE
129598,Chantilly (FR),2017-10-30,16240,FR
131991,Leicester,2017-10-30,5774,GB
132981,Galway (IRE),2017-10-30,9550,IE
133437,Galway (IRE),2017-10-30,19100,IE
134147,Redcar,2017-10-30,4918,GB
136073,Wexford (IRE),2017-10-30,27076,IE
136845,Chantilly (FR),2017-10-30,19659,FR
136940,Leicester,2017-10-30,19674,GB
144354,Redcar,2017-10-30,4917,GB
145446,Leicester,2017-10-30,4917,GB
147687,Chantilly (FR),2017-10-30,37606,FR
148340,Galway (IRE),2017-10-30,11460,IE
149621,Leicester,2017-10-30,9837,GB
152142,Leicester,2017-10-30,29511,GB
155577,Wexford (IRE),2017-10-30,11938,IE
157589,Galway (IRE),2017-10-30,24700,IE
158700,Ayr,2017-10-30,8853,GB
161168,Galway (IRE),2017-10-30,12415,IE
162841,Ayr,2017-10-30,5902,GB
163703,Redcar,2017-10-30,4917,GB
165618,Ayr,2017-10-30,2557,GB
169762,Ayr,2017-10-30,4131,GB
170326,Leicester,2017-10-30,9837,GB
108960,Redcar,2017-10-30,5165,GB
63996,Chantilly (FR),2017-10-30,16240,FR
73481,Leicester,2017-10-30,9837,GB
86782,Wexford (IRE),2017-10-30,10982,IE
88467,Ayr,2017-10-30,8853,GB
94364,Chantilly (FR),2017-10-30,19659,FR
95983,Ayr,2017-10-30,4131,GB
56457,Redcar,2017-10-30,5165,GB
12806,Chantilly (FR),2017-10-31,23077,FR
16131,Wolverhampton (AW),2017-10-31,4426,GB
16783,Chantilly (FR),2017-10-31,16240,FR
29094,Catterick,2017-10-31,7870,GB
33552,Chepstow,2017-10-31,2950,GB
111341,Bangor-on-Dee,2017-10-31,4918,GB
112376,Catterick,2017-10-31,7870,GB
114118,Chantilly (FR),2017-10-31,23077,FR
114951,Wolverhampton (AW),2017-10-31,6000,GB
115005,Chantilly (FR),2017-10-31,20610,FR
118660,Catterick,2017-10-31,4426,GB
119742,Bangor-on-Dee,2017-10-31,6887,GB
120089,Wolverhampton (AW),2017-10-31,4426,GB
121021,Catterick,2017-10-31,7870,GB
121398,Bangor-on-Dee,2017-10-31,2950,GB
122081,Catterick,2017-10-31,9837,GB
128377,Bangor-on-Dee,2017-10-31,6887,GB
128831,Bangor-on-Dee,2017-10-31,4918,GB
132916,Bangor-on-Dee,2017-10-31,2950,GB
133116,Chepstow,2017-10-31,7869,GB
136016,Chepstow,2017-10-31,4918,GB
136166,Chepstow,2017-10-31,5902,GB
139310,Wolverhampton (AW),2017-10-31,3443,GB
141007,Chepstow,2017-10-31,4918,GB
142043,Wolverhampton (AW),2017-10-31,3443,GB
142482,Catterick,2017-10-31,3443,GB
145157,Wolverhampton (AW),2017-10-31,3443,GB
145721,Mombetsu (JPN),2017-10-31,207612,JP
153875,Chantilly (FR),2017-10-31,47008,FR
156666,Chantilly (FR),2017-10-31,44444,FR
163142,Catterick,2017-10-31,3443,GB
163943,Wolverhampton (AW),2017-10-31,3443,GB
109752,Catterick,2017-10-31,5411,GB
61688,Chantilly (FR),2017-10-31,37606,FR
73272,Bangor-on-Dee,2017-10-31,6553,GB
73830,Chepstow,2017-10-31,5902,GB
80708,Wolverhampton (AW),2017-10-31,4426,GB
91383,Chepstow,2017-10-31,9837,GB
54023,Chantilly (FR),2017-10-31,19659,FR
14258,Dundalk (AW) (IRE),2017-11-01,10505,IE
16299,Kempton (AW),2017-11-01,3935,GB
2367,Sha Tin (HK),2017-11-01,91954,HK
27136,Fakenham,2017-11-01,5902,GB
30508,Dundalk (AW) (IRE),2017-11-01,11460,IE
4519,Kempton (AW),2017-11-01,4917,GB
110062,Sha Tin (HK),2017-11-01,68965,HK
113003,Dundalk (AW) (IRE),2017-11-01,9550,IE
116811,Maisons-Laffitte (FR),2017-11-01,22221,FR
118752,Dundalk (AW) (IRE),2017-11-01,10505,IE
118784,Nottingham,2017-11-01,7870,GB
124008,Dundalk (AW) (IRE),2017-11-01,11460,IE
129074,Sha Tin (HK),2017-11-01,91954,HK
130528,Fakenham,2017-11-01,11805,GB
133133,Fakenham,2017-11-01,7869,GB
136020,Dundalk (AW) (IRE),2017-11-01,11460,IE
141262,Sha Tin (HK),2017-11-01,136886,HK
142863,Fakenham,2017-11-01,6887,GB
143035,Kempton (AW),2017-11-01,11314,GB
143249,Maisons-Laffitte (FR),2017-11-01,23077,FR
143735,Taunton,2017-11-01,6887,GB
144090,Sha Tin (HK),2017-11-01,91954,HK
145170,Taunton,2017-11-01,6887,GB
145713,Fakenham,2017-11-01,7869,GB
147331,Fakenham,2017-11-01,3344,GB
147653,Maisons-Laffitte (FR),2017-11-01,23077,FR
147732,Nottingham,2017-11-01,3851,GB
149499,Taunton,2017-11-01,9836,GB
151507,Fakenham,2017-11-01,7869,GB
155310,Taunton,2017-11-01,6887,GB
155512,Nottingham,2017-11-01,3935,GB
156182,Nottingham,2017-11-01,3935,GB
157466,Sha Tin (HK),2017-11-01,136886,HK
159701,Nottingham,2017-11-01,4917,GB
159974,Nottingham,2017-11-01,7870,GB
160434,Dundalk (AW) (IRE),2017-11-01,9550,IE
160590,Dundalk (AW) (IRE),2017-11-01,14325,IE
162340,Maisons-Laffitte (FR),2017-11-01,16240,FR
165447,Kempton (AW),2017-11-01,7132,GB
165783,Nottingham,2017-11-01,9837,GB
166791,Bendigo (AUS),2017-11-01,173977,AU
169308,Maisons-Laffitte (FR),2017-11-01,23932,FR
170947,Munich (GER),2017-11-01,132479,GER
172468,Kempton (AW),2017-11-01,3935,GB
102970,Sha Tin (HK),2017-11-01,68965,HK
105953,Taunton,2017-11-01,6887,GB
71120,Nottingham,2017-11-01,9837,GB
79193,Kempton (AW),2017-11-01,4917,GB
83626,Kempton (AW),2017-11-01,3935,GB
87869,Maisons-Laffitte (FR),2017-11-01,68376,FR
90109,Maisons-Laffitte (FR),2017-11-01,47008,FR
40815,Taunton,2017-11-01,5902,GB
45409,Sha Tin (HK),2017-11-01,194358,HK
47433,Kempton (AW),2017-11-01,3935,GB
55223,Taunton,2017-11-01,12484,GB
58641,Maisons-Laffitte (FR),2017-11-01,68376,FR
13952,Stratford,2017-11-02,5740,GB
38612,Clonmel (IRE),2017-11-02,10505,IE
4003,Chelmsford (AW),2017-11-02,9837,GB
111023,Lingfield (AW),2017-11-02,4426,GB
112208,Chelmsford (AW),2017-11-02,7870,GB
112413,Sedgefield,2017-11-02,3935,GB
117639,Chelmsford (AW),2017-11-02,7870,GB
118010,Sedgefield,2017-11-02,4918,GB
122289,Compiegne (FR),2017-11-02,41025,FR
124055,Chelmsford (AW),2017-11-02,6886,GB
124617,Compiegne (FR),2017-11-02,21367,FR
124916,Stratford,2017-11-02,9837,GB
125422,Stratford,2017-11-02,3935,GB
125566,Stratford,2017-11-02,4918,GB
125618,Lingfield (AW),2017-11-02,4426,GB
127525,Sedgefield,2017-11-02,29511,GB
133008,Sedgefield,2017-11-02,5902,GB
135798,Lingfield (AW),2017-11-02,18690,GB
136886,Lingfield (AW),2017-11-02,4426,GB
139444,Lingfield (AW),2017-11-02,39348,GB
140787,Lingfield (AW),2017-11-02,3443,GB
141745,Clonmel (IRE),2017-11-02,15758,IE
142159,Compiegne (FR),2017-11-02,41025,FR
142209,Sedgefield,2017-11-02,5902,GB
148380,Lingfield (AW),2017-11-02,39348,GB
148431,Chelmsford (AW),2017-11-02,6886,GB
149677,Clonmel (IRE),2017-11-02,10505,IE
152387,Stratford,2017-11-02,6887,GB
156932,Compiegne (FR),2017-11-02,55556,FR
157317,Clonmel (IRE),2017-11-02,15758,IE
159792,Chelmsford (AW),2017-11-02,4426,GB
159828,Lingfield (AW),2017-11-02,4426,GB
163351,Compiegne (FR),2017-11-02,45299,FR
170916,Clonmel (IRE),2017-11-02,9550,IE
172717,Compiegne (FR),2017-11-02,19659,FR
108636,Del Mar (USA),2017-11-02,43677,US
60940,Chelmsford (AW),2017-11-02,19674,GB
71576,Clonmel (IRE),2017-11-02,10505,IE
76369,Sedgefield,2017-11-02,9837,GB
95112,Compiegne (FR),2017-11-02,42735,FR
97720,Sedgefield,2017-11-02,8362,GB
43964,Clonmel (IRE),2017-11-02,13370,IE
45845,Stratford,2017-11-02,9837,GB
50307,Chelmsford (AW),2017-11-02,4917,GB
15850,Uttoxeter,2017-11-03,9837,GB
19535,Dundalk (AW) (IRE),2017-11-03,11460,IE
2046,Dundalk (AW) (IRE),2017-11-03,9550,IE
23915,Newcastle (AW),2017-11-03,4426,GB
39433,Dundalk (AW) (IRE),2017-11-03,16235,IE
6449,Uttoxeter,2017-11-03,4918,GB
110158,Newcastle (AW),2017-11-03,3443,GB
111424,Newmarket,2017-11-03,11804,GB
111623,Del Mar (USA),2017-11-03,747966,US
112643,Uttoxeter,2017-11-03,3738,GB
116259,Wetherby,2017-11-03,18870,GB
116374,Kyoto (JPN),2017-11-03,389342,JP
117242,Jebel Ali (UAE),2017-11-03,23129,AE
117305,Newcastle (AW),2017-11-03,4672,GB
117313,Jebel Ali (UAE),2017-11-03,17621,AE
119695,Wetherby,2017-11-03,27051,GB
122137,Newcastle (AW),2017-11-03,4672,GB
122786,Newmarket,2017-11-03,11804,GB
127199,Newmarket,2017-11-03,6885,GB
127418,Del Mar (USA),2017-11-03,1495934,US
128653,Dundalk (AW) (IRE),2017-11-03,14325,IE
128674,Uttoxeter,2017-11-03,4918,GB
130202,Down Royal (IRE),2017-11-03,14325,IE
136066,Wetherby,2017-11-03,9837,GB
136840,Ohi (JPN),2017-11-03,941177,JP
137706,Newcastle (AW),2017-11-03,4426,GB
137761,Del Mar (USA),2017-11-03,163441,US
138708,Wetherby,2017-11-03,4919,GB
139480,Newmarket,2017-11-03,11384,GB
141430,Jebel Ali (UAE),2017-11-03,14317,AE
144253,Jebel Ali (UAE),2017-11-03,15419,AE
144776,Down Royal (IRE),2017-11-03,15280,IE
