rid,course,date,prize,countryCode,condition,winningTime
185014,Kempton,1990-01-20,5600,GB,Good,230.5
190044,Navan (IRE),1990-01-20,,IE,Heavy,366.1
191639,Haydock,1990-01-20,15600,GB,Soft,247.4
211410,Haydock,1990-01-20,25400,GB,Soft,399.2
213315,Haydock,1990-01-20,15800,GB,Soft,378.6
289776,Musselburgh,1990-01-22,2160,GB,Good To Soft,240.3
302000,Leicester,1990-01-22,5000,GB,Good,371.5
302458,Lingfield (AW),1990-01-22,2100,GB,Standard,344.4
306180,Leicester,1990-01-22,1880,GB,Good To Soft,369.7
319971,Leicester,1990-01-22,2500,GB,Good To Soft,246
348557,Lingfield (AW),1990-01-22,2320,GB,Standard,286.55
367444,Leicester,1990-01-22,3904,GB,Good,314.3
367628,Musselburgh,1990-01-22,2160,GB,Good To Soft,358.3
374266,Musselburgh,1990-01-22,3132,GB,Good,369.6
390413,Leicester,1990-01-22,3197,GB,Good To Soft,303.8
223302,Musselburgh,1990-01-22,3168,GB,Good,240.1
227533,Lingfield (AW),1990-01-22,2280,GB,Standard,185.22
260310,Musselburgh,1990-01-22,3052,GB,Good,304.4
12539,Lingfield (AW),1990-01-22,2725,GB,Standard,226.48
101041,Lingfield (AW),1990-01-22,2520,GB,Standard,221.51
65237,Leicester,1990-01-22,2040,GB,Good To Soft,238.7
188967,Leicester,1990-01-22,3936,GB,Good,319
192944,Musselburgh,1990-01-22,2380,GB,Good To Soft,229.1
193241,Lingfield (AW),1990-01-22,2220,GB,Standard,282.54
206010,Musselburgh,1990-01-22,2160,GB,Good To Soft,295
291144,Chepstow,1990-01-23,2380,GB,Heavy,260.9
315363,Nottingham,1990-01-23,3450,GB,Soft,253.5
325318,Chepstow,1990-01-23,3960,GB,Heavy,407.2
342001,Chepstow,1990-01-23,2380,GB,Heavy,260.9
346902,Nottingham,1990-01-23,2460,GB,Soft,253.3
382975,Chepstow,1990-01-23,4560,GB,Heavy,328.7
387490,Nottingham,1990-01-23,2460,GB,Soft,260.8
395853,Lingfield (AW),1990-01-23,3510,GB,Standard,129.24
218003,Lingfield (AW),1990-01-23,3708,GB,Standard,73.14
222477,Chepstow,1990-01-23,2420,GB,Heavy,270
225045,Chepstow,1990-01-23,6049,GB,Heavy,384.2
242154,Nottingham,1990-01-23,5240,GB,Good To Soft,250.3
263001,Chepstow,1990-01-23,4831,GB,Heavy,332
24052,Lingfield (AW),1990-01-23,4830,GB,Standard,72.85
36188,Lingfield (AW),1990-01-23,3300,GB,Standard,130.89
79395,Lingfield (AW),1990-01-23,3210,GB,Standard,102.59
95345,Nottingham,1990-01-23,4360,GB,Good To Soft,388.5
45384,Lingfield (AW),1990-01-23,3180,GB,Standard,89.1
189957,Lingfield (AW),1990-01-23,3210,GB,Standard,100.84
276695,Southwell (AW),1990-01-24,2240,GB,Standard,230.5
290191,Sedgefield,1990-01-24,3074,GB,Good,334.8
299618,Wolverhampton,1990-01-24,2720,GB,Good To Soft,342.4
302505,Sedgefield,1990-01-24,2500,GB,Good,321
310441,Wolverhampton,1990-01-24,4320,GB,Good To Soft,226.8
311455,Sedgefield,1990-01-24,3276,GB,Good,432.7
320987,Wolverhampton,1990-01-24,2740,GB,Good To Soft,238.9
323249,Southwell (AW),1990-01-24,2240,GB,Standard,296.4
325016,Southwell (AW),1990-01-24,2340,GB,Standard,265.9
336643,Southwell (AW),1990-01-24,2180,GB,Standard,351.2
353183,Wolverhampton,1990-01-24,5160,GB,Good,388.4
377026,Sedgefield,1990-01-24,1880,GB,Good,257.4
14033,Wolverhampton,1990-01-24,3936,GB,Good,238.9
104413,Sedgefield,1990-01-24,2850,GB,Good,426.6
106011,Southwell (AW),1990-01-24,2500,GB,Standard,237.7
62053,Sedgefield,1990-01-24,2943,GB,Good,265
70861,Southwell (AW),1990-01-24,2360,GB,Standard,231.8
194905,Wolverhampton,1990-01-24,3815,GB,Good,304.2
369238,Southwell (AW),1990-01-25,3420,GB,Standard,150.7
372586,Southwell (AW),1990-01-25,3390,GB,Standard,99.27
237091,Southwell (AW),1990-01-25,3420,GB,Standard,88.9
103021,Southwell (AW),1990-01-25,3330,GB,Standard,186.21
61376,Southwell (AW),1990-01-25,3660,GB,Standard,76.9
63658,Southwell (AW),1990-01-25,3120,GB,Standard,99.3
266775,Wincanton,1990-01-26,2815,GB,Good,225.3
286815,Fairyhouse (IRE),1990-01-26,,IE,Heavy,256.3
292901,Fairyhouse (IRE),1990-01-26,,IE,Heavy,264.4
314880,Doncaster,1990-01-26,2220,GB,Good,297.2
324957,Wincanton,1990-01-26,4240,GB,Good,239.6
341235,Wincanton,1990-01-26,2720,GB,Good,326.5
357176,Fairyhouse (IRE),1990-01-26,,IE,Heavy,407.6
358037,Wincanton,1990-01-26,3690,GB,Good,229.8
224379,Wincanton,1990-01-26,4111,GB,Good,321.3
247388,Doncaster,1990-01-26,3540,GB,Good,374.4
251594,Fairyhouse (IRE),1990-01-26,,IE,Heavy,285.8
261682,Doncaster,1990-01-26,3391,GB,Good,245.6
18676,Doncaster,1990-01-26,4280,GB,Good,294.6
928,Fairyhouse (IRE),1990-01-26,,IE,Heavy,291
79579,Fairyhouse (IRE),1990-01-26,,IE,Heavy,235.4
87037,Wincanton,1990-01-26,3348,GB,Good,396
184660,Doncaster,1990-01-26,10324,GB,Good,239.8
191830,Doncaster,1990-01-26,2500,GB,Good,242.8
264830,Cheltenham,1990-01-27,8160,GB,Good,326.2
296012,Cheltenham,1990-01-27,8480,GB,Good,330.6
298190,Naas (IRE),1990-01-27,,IE,Soft,414.8
303197,Cheltenham,1990-01-27,15225,GB,Good,409.7
317186,Ayr,1990-01-27,3510,GB,Heavy,246.1
347028,Cheltenham,1990-01-27,4400,GB,Good,265.5
351297,Lingfield (AW),1990-01-27,3330,GB,Standard,100.75
366796,Naas (IRE),1990-01-27,,IE,Soft,320.4
370379,Ayr,1990-01-27,2925,GB,Heavy,351.7
371575,Lingfield (AW),1990-01-27,4922,GB,Standard,87.35
394078,Doncaster,1990-01-27,3810,GB,Good,289
222125,Ayr,1990-01-27,15400,GB,Heavy,321
230830,Lingfield (AW),1990-01-27,3360,GB,Standard,158.99
243050,Naas (IRE),1990-01-27,,IE,Soft,238
23101,Doncaster,1990-01-27,3751,GB,Good,296.5
33563,Cheltenham,1990-01-27,10601,GB,Good,258.3
7161,Ayr,1990-01-27,5100,GB,Heavy,559.9
174205,Naas (IRE),1990-01-27,,IE,Soft,236.2
175277,Doncaster,1990-01-27,4140,GB,Good,291
175690,Naas (IRE),1990-01-27,,IE,Soft,281.5
103538,Doncaster,1990-01-27,7560,GB,Good,240
104887,Lingfield (AW),1990-01-27,3060,GB,Standard,104.35
66214,Doncaster,1990-01-27,3690,GB,Good,241.8
68533,Ayr,1990-01-27,3815,GB,Heavy,253.7
72597,Doncaster,1990-01-27,24151,GB,Good,357
77719,Ayr,1990-01-27,3180,GB,Heavy,255.4
88005,Naas (IRE),1990-01-27,,IE,Soft,238
96271,Lingfield (AW),1990-01-27,3360,GB,Standard,131.03
50080,Cheltenham,1990-01-27,30600,GB,Good,324
183570,Ayr,1990-01-27,4025,GB,Heavy,410.5
190456,Ayr,1990-01-27,3275,GB,Heavy,241.1
201995,Lingfield (AW),1990-01-27,3270,GB,Standard,60.83
314118,Southwell (AW),1990-01-29,2200,GB,Standard,351.8
320698,Plumpton,1990-01-29,3420,GB,Soft,316.3
385763,Southwell (AW),1990-01-29,2460,GB,Standard,261.9
390681,Plumpton,1990-01-29,3080,GB,Soft,430.9
220478,Southwell (AW),1990-01-29,2080,GB,Standard,228.3
240939,Plumpton,1990-01-29,3150,GB,Soft,258.4
15809,Southwell (AW),1990-01-29,2120,GB,Standard,294.4
24349,Plumpton,1990-01-29,3920,GB,Soft,338.9
61835,Southwell (AW),1990-01-29,2300,GB,Standard,233.2
74741,Plumpton,1990-01-29,2400,GB,Soft,238.7
59309,Southwell (AW),1990-01-29,2260,GB,Standard,231.6
178458,Plumpton,1990-01-29,1880,GB,Soft,241
277287,Southwell (AW),1990-01-30,3240,GB,Standard,98.9
291450,Leicester,1990-01-30,4768,GB,Good To Soft,378.4
324604,Southwell (AW),1990-01-30,3180,GB,Standard,100.8
393445,Southwell (AW),1990-01-30,3540,GB,Standard,88.6
224058,Southwell (AW),1990-01-30,3390,GB,Standard,156.4
231345,Leicester,1990-01-30,6000,GB,Soft,303.7
242080,Southwell (AW),1990-01-30,3330,GB,Standard,88.7
5652,Leicester,1990-01-30,3020,GB,Soft,246.4
108989,Leicester,1990-01-30,4720,GB,Good To Soft,320.4
95192,Leicester,1990-01-30,2800,GB,Soft,246.3
202839,Leicester,1990-01-30,2520,GB,Soft,241.4
204264,Southwell (AW),1990-01-30,3210,GB,Standard,60
274282,Naas (IRE),1990-01-31,,IE,Soft,338.3
293102,Lingfield (AW),1990-01-31,2200,GB,Slow,252.9
295123,Windsor,1990-01-31,2680,GB,Soft,348
297281,Windsor,1990-01-31,3268,GB,Soft,340.5
306740,Windsor,1990-01-31,3750,GB,Soft,245.2
307411,Lingfield (AW),1990-01-31,2200,GB,Slow,286.6
333958,Lingfield (AW),1990-01-31,2160,GB,Slow,224.91
383417,Naas (IRE),1990-01-31,,IE,Soft,243
223892,Naas (IRE),1990-01-31,,IE,Soft,330.8
230980,Lingfield (AW),1990-01-31,2100,GB,Slow,226.5
232986,Naas (IRE),1990-01-31,,IE,Soft,254.8
243606,Lingfield (AW),1990-01-31,2650,GB,Slow,286.74
251300,Windsor,1990-01-31,2620,GB,Soft,246.7
32705,Naas (IRE),1990-01-31,,IE,Soft,297.5
100482,Naas (IRE),1990-01-31,,IE,Soft,306.3
100575,Windsor,1990-01-31,4488,GB,Soft,383.2
74476,Windsor,1990-01-31,4020,GB,Soft,381.8
40852,Lingfield (AW),1990-01-31,2320,GB,Slow,223.86
50214,Windsor,1990-01-31,2680,GB,Soft,240.4
180906,Naas (IRE),1990-01-31,,IE,Soft,246.9
267008,Lingfield (AW),1990-02-01,3210,GB,Slow,74.8
330496,Lingfield (AW),1990-02-01,3270,GB,Slow,131.47
346800,Towcester,1990-02-01,4260,GB,Good To Soft,410.4
352978,Towcester,1990-02-01,3690,GB,Good To Soft,258.4
381193,Towcester,1990-02-01,2720,GB,Good To Soft,246
263712,Lingfield (AW),1990-02-01,3330,GB,Slow,87.92
176343,Lingfield (AW),1990-02-01,3923,GB,Slow,155.73
102254,Lingfield (AW),1990-02-01,3480,GB,Slow,102.22
84193,Towcester,1990-02-01,2640,GB,Good To Soft,243.8
87617,Towcester,1990-02-01,4095,GB,Good To Soft,361.7
55672,Lingfield (AW),1990-02-01,3360,GB,Slow,73.64
195756,Towcester,1990-02-01,2200,GB,Good To Soft,341.1
267805,Kelso,1990-02-02,2580,GB,Good To Soft,274
327975,Southwell (AW),1990-02-02,2360,GB,Standard,232.7
347637,Southwell (AW),1990-02-02,2220,GB,Standard,232.8
386078,Southwell (AW),1990-02-02,2120,GB,Standard,295.9
216827,Kelso,1990-02-02,2240,GB,Good To Soft,414.8
225822,Southwell (AW),1990-02-02,2260,GB,Standard,353.3
232866,Kelso,1990-02-02,3210,GB,Good To Soft,436.3
246215,Kelso,1990-02-02,3616,GB,Good To Soft,389.8
260893,Southwell (AW),1990-02-02,2380,GB,Standard,192.9
67027,Kelso,1990-02-02,5449,GB,Good To Soft,274.5
74499,Kelso,1990-02-02,2800,GB,Good To Soft,255.6
53834,Southwell (AW),1990-02-02,2140,GB,Standard,293.7
265597,Southwell (AW),1990-02-03,3330,GB,Standard,99.6
323954,Wetherby,1990-02-03,6600,GB,Soft,397.5
334374,Wetherby,1990-02-03,5649,GB,Soft,379.4
344698,Wetherby,1990-02-03,4095,GB,Soft,328.8
361295,Wetherby,1990-02-03,2640,GB,Soft,242.4
364556,Southwell (AW),1990-02-03,3210,GB,Standard,74.4
382181,Fairyhouse (IRE),1990-02-03,,IE,Soft,261.5
10754,Southwell (AW),1990-02-03,3120,GB,Standard,90.8
11274,Fairyhouse (IRE),1990-02-03,,IE,Soft,284.6
20568,Fairyhouse (IRE),1990-02-03,,IE,Soft,233.8
38633,Fairyhouse (IRE),1990-02-03,,IE,Soft,265.1
82685,Fairyhouse (IRE),1990-02-03,,IE,Soft,413.8
97777,Southwell (AW),1990-02-03,3900,GB,Standard,98.5
43196,Southwell (AW),1990-02-03,3420,GB,Standard,144.2
49524,Wetherby,1990-02-03,2940,GB,Soft,236.2
59584,Southwell (AW),1990-02-03,3210,GB,Standard,183.3
204813,Wetherby,1990-02-03,2160,GB,Soft,330.8
206012,Fairyhouse (IRE),1990-02-03,,IE,Soft,256.4
285706,Lingfield (AW),1990-02-05,2060,GB,Standard,260.32
286495,Wolverhampton,1990-02-05,2680,GB,Good To Soft,230.6
303291,Wolverhampton,1990-02-05,5080,GB,Good,308.6
323602,Fontwell,1990-02-05,6780,GB,Heavy,278.4
330288,Lingfield (AW),1990-02-05,2352,GB,Standard,0
368036,Fontwell,1990-02-05,3488,GB,Heavy,440.1
368715,Wolverhampton,1990-02-05,3980,GB,Good,238.6
386718,Fontwell,1990-02-05,3402,GB,Heavy,314.1
390165,Lingfield (AW),1990-02-05,2320,GB,Standard,288.39
390963,Lingfield (AW),1990-02-05,2320,GB,Standard,226.21
221077,Fontwell,1990-02-05,2800,GB,Heavy,289.2
12272,Fontwell,1990-02-05,2260,GB,Heavy,286.1
344,Wolverhampton,1990-02-05,4480,GB,Good To Soft,225.7
39597,Lingfield (AW),1990-02-05,2200,GB,Standard,224.65
6878,Wolverhampton,1990-02-05,4100,GB,Good,389.2
73848,Fontwell,1990-02-05,3449,GB,Heavy,295.1
49918,Lingfield (AW),1990-02-05,2416,GB,Standard,283.53
56023,Wolverhampton,1990-02-05,2840,GB,Good To Soft,233.5
293173,Carlisle,1990-02-06,3060,GB,Good,268
308475,Warwick,1990-02-06,2240,GB,Soft,330.2
314818,Lingfield (AW),1990-02-06,3270,GB,Standard,75.36
319990,Carlisle,1990-02-06,2380,GB,Good,269
355361,Warwick,1990-02-06,5751,GB,Soft,319.6
366109,Lingfield (AW),1990-02-06,3450,GB,Standard,130.94
394449,Lingfield (AW),1990-02-06,3090,GB,Standard,172.75
220421,Warwick,1990-02-06,1880,GB,Soft,240.6
221443,Carlisle,1990-02-06,2520,GB,Good,381.7
231539,Carlisle,1990-02-06,3860,GB,Good,389.3
235125,Warwick,1990-02-06,2960,GB,Soft,236.3
256743,Warwick,1990-02-06,5040,GB,Soft,328.7
32334,Warwick,1990-02-06,7320,GB,Soft,470.4
72847,Carlisle,1990-02-06,4040,GB,Good,259.5
84209,Lingfield (AW),1990-02-06,3816,GB,Standard,134.72
186414,Lingfield (AW),1990-02-06,3210,GB,Standard,73.8
187358,Lingfield (AW),1990-02-06,3120,GB,Standard,102.25
208081,Warwick,1990-02-06,3020,GB,Soft,239.9
211159,Carlisle,1990-02-06,3920,GB,Good,406.5
281685,Ascot,1990-02-07,8400,GB,Soft,315.2
347501,Ascot,1990-02-07,18871,GB,Soft,372.6
356646,Southwell (AW),1990-02-07,2180,GB,Standard,226.3
363439,Southwell (AW),1990-02-07,2280,GB,Standard,229.2
396497,Ascot,1990-02-07,38849,GB,Soft,409.2
249786,Southwell (AW),1990-02-07,2260,GB,Standard,296.5
251593,Ascot,1990-02-07,17849,GB,Soft,255.2
176370,Southwell (AW),1990-02-07,2220,GB,Standard,337.6
98759,Ascot,1990-02-07,29754,GB,Soft,407.3
54038,Southwell (AW),1990-02-07,2460,GB,Standard,255.7
56197,Ascot,1990-02-07,13920,GB,Soft,253.2
198056,Southwell (AW),1990-02-07,2280,GB,Standard,292.6
267943,Clonmel (IRE),1990-02-08,,IE,Heavy,267.09
286266,Wincanton,1990-02-08,3100,GB,Good To Soft,229.5
296891,Wincanton,1990-02-08,3080,GB,Good To Soft,329.8
371223,Wincanton,1990-02-08,4169,GB,Good To Soft,400.8
218712,Wincanton,1990-02-08,5800,GB,Good To Soft,325.2
237655,Clonmel (IRE),1990-02-08,,IE,Heavy,354.6
241354,Clonmel (IRE),1990-02-08,,IE,Heavy,257.8
35096,Clonmel (IRE),1990-02-08,,IE,Heavy,275.08
105690,Wincanton,1990-02-08,2820,GB,Good To Soft,232.2
76555,Clonmel (IRE),1990-02-08,,IE,Heavy,412.03
181449,Clonmel (IRE),1990-02-08,,IE,Heavy,326
192102,Clonmel (IRE),1990-02-08,,IE,Heavy,266.2
192574,Wincanton,1990-02-08,2480,GB,Good To Soft,336.3
204404,Wincanton,1990-02-08,2720,GB,Good To Soft,232.1
266347,Newbury,1990-02-09,6520,GB,Heavy,305.3
269101,Ayr,1990-02-09,3125,GB,Heavy,362
289767,Ayr,1990-02-09,3180,GB,Heavy,355.4
300938,Sedgefield,1990-02-09,1880,GB,Good To Soft,326.4
341114,Lingfield (AW),1990-02-09,2508,GB,Standard,220.93
368419,Newbury,1990-02-09,8560,GB,Heavy,372.3
370664,Lingfield (AW),1990-02-09,2160,GB,Standard,254.68
372169,Lingfield (AW),1990-02-09,2280,GB,Standard,292
237489,Newbury,1990-02-09,5560,GB,Heavy,261.2
253678,Ayr,1990-02-09,2900,GB,Heavy,248.2
263790,Sedgefield,1990-02-09,3276,GB,Good To Soft,332.3
31237,Lingfield (AW),1990-02-09,3180,GB,Standard,221.27
36059,Newbury,1990-02-09,6649,GB,Heavy,241
6391,Sedgefield,1990-02-09,3648,GB,Good To Soft,335.4
101584,Sedgefield,1990-02-09,3219,GB,Good To Soft,437.5
104124,Sedgefield,1990-02-09,2280,GB,Good To Soft,255.8
106428,Lingfield (AW),1990-02-09,2160,GB,Standard,284.5
62692,Sedgefield,1990-02-09,1880,GB,Good To Soft,265
80381,Ayr,1990-02-09,2925,GB,Heavy,241.9
43491,Ayr,1990-02-09,3920,GB,Heavy,416.1
49401,Lingfield (AW),1990-02-09,2160,GB,Standard,227.36
205303,Sedgefield,1990-02-09,2530,GB,Good To Soft,419.5
205676,Ayr,1990-02-09,3885,GB,Heavy,262.3
209932,Newbury,1990-02-09,5010,GB,Heavy,314.2
213577,Newbury,1990-02-09,2950,GB,Heavy,323.4
267073,Uttoxeter,1990-02-10,4720,GB,Soft,331
280075,Lingfield (AW),1990-02-10,3270,GB,Standard,100.98
286927,Ayr,1990-02-10,2850,GB,Heavy,266.8
300311,Leopardstown (IRE),1990-02-10,,IE,Heavy,240.3
315367,Lingfield (AW),1990-02-10,3270,GB,Standard,101.32
340438,Uttoxeter,1990-02-10,2400,GB,Soft,235.4
342168,Ayr,1990-02-10,10800,GB,Heavy,428.7
342444,Newbury,1990-02-10,15600,GB,Heavy,380.6
350895,Catterick,1990-02-10,3164,GB,Good,412.6
355684,Lingfield (AW),1990-02-10,5100,GB,Standard,88.54
376298,Leopardstown (IRE),1990-02-10,,IE,Heavy,253.9
379975,Uttoxeter,1990-02-10,3151,GB,Soft,334.2
401232,Ayr,1990-02-10,3180,GB,Heavy,431.5
216105,Newbury,1990-02-10,7249,GB,Heavy,317.5
217802,Leopardstown (IRE),1990-02-10,,IE,Heavy,331.3
227518,Uttoxeter,1990-02-10,5520,GB,Soft,427.3
228099,Ayr,1990-02-10,4280,GB,Heavy,262.4
230795,Newbury,1990-02-10,15500,GB,Heavy,261.7
18207,Ayr,1990-02-10,2775,GB,Heavy,252.1
23373,Lingfield (AW),1990-02-10,3120,GB,Standard,75.07
2711,Leopardstown (IRE),1990-02-10,,IE,Heavy,253.4
29269,Lingfield (AW),1990-02-10,3240,GB,Standard,157.42
3830,Catterick,1990-02-10,2740,GB,Good,229.7
4939,Leopardstown (IRE),1990-02-10,,IE,Heavy,251.2
7832,Ayr,1990-02-10,6360,GB,Heavy,436.7
100188,Lingfield (AW),1990-02-10,4000,GB,Standard,104.38
80478,Newbury,1990-02-10,48800,GB,Heavy,244.9
82161,Catterick,1990-02-10,3360,GB,Good,243
85004,Leopardstown (IRE),1990-02-10,,IE,Heavy,303.1
44410,Leopardstown (IRE),1990-02-10,,IE,Heavy,396.8
47805,Lingfield (AW),1990-02-10,3210,GB,Standard,132.5
55701,Catterick,1990-02-10,2618,GB,Good,230.5
58912,Uttoxeter,1990-02-10,3840,GB,Soft,314.2
177798,Catterick,1990-02-10,4640,GB,Good,445.7
181403,Uttoxeter,1990-02-10,3900,GB,Soft,379.7
186950,Newbury,1990-02-10,6100,GB,Heavy,312.6
199385,Catterick,1990-02-10,2420,GB,Good,235.5
205345,Uttoxeter,1990-02-10,3275,GB,Soft,266
205855,Catterick,1990-02-10,2500,GB,Good,234.9
214365,Newbury,1990-02-10,3810,GB,Heavy,249.9
292983,Navan (IRE),1990-02-11,,IE,Heavy,368.5
305810,Navan (IRE),1990-02-11,,IE,Heavy,315.01
232240,Navan (IRE),1990-02-11,,IE,Heavy,292.02
236952,Navan (IRE),1990-02-11,,IE,Heavy,277.06
256228,Navan (IRE),1990-02-11,,IE,Heavy,285.02
92402,Navan (IRE),1990-02-11,,IE,Heavy,299.09
204561,Navan (IRE),1990-02-11,,IE,Heavy,310.1
290113,Southwell (AW),1990-02-12,2340,GB,Standard,233.5
311922,Southwell (AW),1990-02-12,2260,GB,Standard,294.7
318188,Southwell (AW),1990-02-12,2060,GB,Standard,263.3
334706,Nottingham,1990-02-12,2840,GB,Heavy,249.8
372379,Nottingham,1990-02-12,4951,GB,Soft,352.9
19749,Southwell (AW),1990-02-12,2380,GB,Standard,289.9
26692,Nottingham,1990-02-12,3740,GB,Heavy,251.7
33,Southwell (AW),1990-02-12,2080,GB,Standard,303.4
39022,Southwell (AW),1990-02-12,2520,GB,Standard,232.3
99435,Nottingham,1990-02-12,3200,GB,Soft,399.8
44683,Nottingham,1990-02-12,4560,GB,Soft,252.6
267208,Towcester,1990-02-13,3780,GB,Soft,400.5
277430,Southwell (AW),1990-02-13,3330,GB,Standard,89.3
294388,Down Royal (IRE),1990-02-13,,IE,Heavy,0
309003,Down Royal (IRE),1990-02-13,,IE,Heavy,0
327267,Down Royal (IRE),1990-02-13,,IE,Heavy,0
333607,Southwell (AW),1990-02-13,3480,GB,Standard,58.2
399325,Southwell (AW),1990-02-13,3570,GB,Standard,99.7
226703,Towcester,1990-02-13,2925,GB,Soft,336.2
229652,Towcester,1990-02-13,2420,GB,Soft,249.6
233457,Down Royal (IRE),1990-02-13,,IE,Heavy,0
260721,Southwell (AW),1990-02-13,3390,GB,Standard,99.4
24582,Towcester,1990-02-13,2815,GB,Soft,244.3
101780,Towcester,1990-02-13,2660,GB,Soft,361
64656,Down Royal (IRE),1990-02-13,,IE,Heavy,0
82515,Towcester,1990-02-13,2900,GB,Soft,340
83022,Southwell (AW),1990-02-13,3210,GB,Standard,146.2
195585,Southwell (AW),1990-02-13,3120,GB,Standard,58.5
196082,Towcester,1990-02-13,3935,GB,Soft,402.3
205221,Down Royal (IRE),1990-02-13,,IE,Heavy,0
270055,Lingfield (AW),1990-02-14,2160,GB,Standard,220.68
272695,Lingfield (AW),1990-02-14,2220,GB,Standard,295.3
304583,Thurles (IRE),1990-02-14,,IE,Heavy,244.5
334110,Thurles (IRE),1990-02-14,,IE,Heavy,311.6
370496,Lingfield (AW),1990-02-14,2600,GB,Standard,282.22
234662,Lingfield (AW),1990-02-14,2180,GB,Standard,175.31
13359,Lingfield (AW),1990-02-14,3240,GB,Standard,281.51
72793,Thurles (IRE),1990-02-14,,IE,Heavy,336.1
87579,Thurles (IRE),1990-02-14,,IE,Heavy,342.7
90448,Thurles (IRE),1990-02-14,,IE,Heavy,414.9
186936,Lingfield (AW),1990-02-14,2400,GB,Standard,221.41
210512,Thurles (IRE),1990-02-14,,IE,Heavy,243.9
268215,Sandown,1990-02-15,6360,GB,Soft,325.2
268804,Lingfield (AW),1990-02-15,3540,GB,Standard,101.83
322393,Leicester,1990-02-15,6600,GB,Soft,381.4
381441,Sandown,1990-02-15,2300,GB,Soft,330.7
389805,Leicester,1990-02-15,1880,GB,Heavy,250.7
392187,Sandown,1990-02-15,5665,GB,Soft,396.2
1026,Lingfield (AW),1990-02-15,4876,GB,Standard,129.95
10789,Sandown,1990-02-15,5840,GB,Soft,245.4
33569,Leicester,1990-02-15,4840,GB,Soft,332.1
6179,Lingfield (AW),1990-02-15,3420,GB,Standard,156.82
176887,Leicester,1990-02-15,1880,GB,Heavy,319.4
103572,Lingfield (AW),1990-02-15,3888,GB,Standard,101.11
68247,Leicester,1990-02-15,2380,GB,Heavy,257.2
73852,Lingfield (AW),1990-02-15,3210,GB,Standard,74.57
87615,Lingfield (AW),1990-02-15,3300,GB,Standard,59.83
97753,Leicester,1990-02-15,4256,GB,Soft,270
44281,Sandown,1990-02-15,4929,GB,Soft,250.1
188678,Sandown,1990-02-15,4751,GB,Soft,341
265989,Sandown,1990-02-16,6060,GB,Good To Soft,392.8
267473,Fakenham,1990-02-16,5040,GB,Good,383.8
267902,Sandown,1990-02-16,4260,GB,Good To Soft,249.5
269974,Musselburgh,1990-02-16,2120,GB,Good,241
273066,Fakenham,1990-02-16,3420,GB,Good,380.5
281961,Southwell (AW),1990-02-16,2300,GB,Standard,259.5
290464,Sandown,1990-02-16,3810,GB,Good To Soft,248.5
293558,Musselburgh,1990-02-16,3219,GB,Good,372.3
310002,Southwell (AW),1990-02-16,2380,GB,Standard,225.5
317188,Musselburgh,1990-02-16,2480,GB,Good,291
322718,Fakenham,1990-02-16,2850,GB,Good,243.5
330100,Sandown,1990-02-16,5580,GB,Good To Soft,250.8
338260,Musselburgh,1990-02-16,2060,GB,Good,366
341735,Southwell (AW),1990-02-16,2220,GB,Standard,228.5
368037,Sandown,1990-02-16,4489,GB,Good To Soft,325
368141,Fakenham,1990-02-16,2875,GB,Good,243.4
386523,Southwell (AW),1990-02-16,2320,GB,Standard,350.5
389770,Southwell (AW),1990-02-16,2080,GB,Standard,298.7
395888,Sandown,1990-02-16,4340,GB,Good To Soft,338.4
247982,Fakenham,1990-02-16,3270,GB,Good,334.1
35200,Fakenham,1990-02-16,2120,GB,Good,246.2
36005,Musselburgh,1990-02-16,2850,GB,Good,359.2
109252,Musselburgh,1990-02-16,3136,GB,Good,235.8
62326,Southwell (AW),1990-02-16,2280,GB,Standard,295.9
66620,Musselburgh,1990-02-16,2440,GB,Good,224.9
281311,Newcastle,1990-02-17,16951,GB,Good To Soft,532.6
283849,Southwell (AW),1990-02-17,3450,GB,Standard,101.2
304004,Leopardstown (IRE),1990-02-17,,IE,Soft,252.1
311008,Southwell (AW),1990-02-17,3390,GB,Standard,145.3
320538,Southwell (AW),1990-02-17,3570,GB,Standard,76.1
329352,Chepstow,1990-02-17,2820,GB,Soft,262.3
334239,Chepstow,1990-02-17,15700,GB,Soft,504.3
335007,Nottingham,1990-02-17,2440,GB,Soft,346.3
343156,Southwell (AW),1990-02-17,3300,GB,Standard,59
358646,Southwell (AW),1990-02-17,3600,GB,Standard,90
366855,Newcastle,1990-02-17,3990,GB,Good To Soft,249
375614,Newcastle,1990-02-17,2900,GB,Good To Soft,310.2
377943,Leopardstown (IRE),1990-02-17,,IE,Soft,396.1
396355,Leopardstown (IRE),1990-02-17,,IE,Soft,262
398767,Southwell (AW),1990-02-17,3420,GB,Standard,145.4
220809,Newcastle,1990-02-17,4389,GB,Good To Soft,322.3
227119,Nottingham,1990-02-17,17085,GB,Soft,251.5
232733,Leopardstown (IRE),1990-02-17,,IE,Soft,344.1
237241,Nottingham,1990-02-17,6100,GB,Heavy,249.8
