rid,course,date,prize,countryCode,year
371575,Lingfield (AW),1990-01-27,4922,GB,1990
394078,Doncaster,1990-01-27,3810,GB,1990
222125,Ayr,1990-01-27,15400,GB,1990
230830,Lingfield (AW),1990-01-27,3360,GB,1990
243050,Naas (IRE),1990-01-27,,IE,1990
23101,Doncaster,1990-01-27,3751,GB,1990
33563,Cheltenham,1990-01-27,10601,GB,1990
7161,Ayr,1990-01-27,5100,GB,1990
174205,Naas (IRE),1990-01-27,,IE,1990
175277,Doncaster,1990-01-27,4140,GB,1990
175690,Naas (IRE),1990-01-27,,IE,1990
103538,Doncaster,1990-01-27,7560,GB,1990
104887,Lingfield (AW),1990-01-27,3060,GB,1990
66214,Doncaster,1990-01-27,3690,GB,1990
68533,Ayr,1990-01-27,3815,GB,1990
72597,Doncaster,1990-01-27,24151,GB,1990
77719,Ayr,1990-01-27,3180,GB,1990
88005,Naas (IRE),1990-01-27,,IE,1990
96271,Lingfield (AW),1990-01-27,3360,GB,1990
50080,Cheltenham,1990-01-27,30600,GB,1990
183570,Ayr,1990-01-27,4025,GB,1990
190456,Ayr,1990-01-27,3275,GB,1990
201995,Lingfield (AW),1990-01-27,3270,GB,1990
314118,Southwell (AW),1990-01-29,2200,GB,1990
320698,Plumpton,1990-01-29,3420,GB,1990
385763,Southwell (AW),1990-01-29,2460,GB,1990
390681,Plumpton,1990-01-29,3080,GB,1990
220478,Southwell (AW),1990-01-29,2080,GB,1990
240939,Plumpton,1990-01-29,3150,GB,1990
15809,Southwell (AW),1990-01-29,2120,GB,1990
24349,Plumpton,1990-01-29,3920,GB,1990
61835,Southwell (AW),1990-01-29,2300,GB,1990
74741,Plumpton,1990-01-29,2400,GB,1990
59309,Southwell (AW),1990-01-29,2260,GB,1990
178458,Plumpton,1990-01-29,1880,GB,1990
277287,Southwell (AW),1990-01-30,3240,GB,1990
291450,Leicester,1990-01-30,4768,GB,1990
324604,Southwell (AW),1990-01-30,3180,GB,1990
393445,Southwell (AW),1990-01-30,3540,GB,1990
224058,Southwell (AW),1990-01-30,3390,GB,1990
231345,Leicester,1990-01-30,6000,GB,1990
242080,Southwell (AW),1990-01-30,3330,GB,1990
5652,Leicester,1990-01-30,3020,GB,1990
108989,Leicester,1990-01-30,4720,GB,1990
95192,Leicester,1990-01-30,2800,GB,1990
202839,Leicester,1990-01-30,2520,GB,1990
204264,Southwell (AW),1990-01-30,3210,GB,1990
274282,Naas (IRE),1990-01-31,,IE,1990
293102,Lingfield (AW),1990-01-31,2200,GB,1990
295123,Windsor,1990-01-31,2680,GB,1990
297281,Windsor,1990-01-31,3268,GB,1990
306740,Windsor,1990-01-31,3750,GB,1990
307411,Lingfield (AW),1990-01-31,2200,GB,1990
333958,Lingfield (AW),1990-01-31,2160,GB,1990
383417,Naas (IRE),1990-01-31,,IE,1990
223892,Naas (IRE),1990-01-31,,IE,1990
230980,Lingfield (AW),1990-01-31,2100,GB,1990
232986,Naas (IRE),1990-01-31,,IE,1990
243606,Lingfield (AW),1990-01-31,2650,GB,1990
251300,Windsor,1990-01-31,2620,GB,1990
32705,Naas (IRE),1990-01-31,,IE,1990
100482,Naas (IRE),1990-01-31,,IE,1990
100575,Windsor,1990-01-31,4488,GB,1990
74476,Windsor,1990-01-31,4020,GB,1990
40852,Lingfield (AW),1990-01-31,2320,GB,1990
50214,Windsor,1990-01-31,2680,GB,1990
180906,Naas (IRE),1990-01-31,,IE,1990
267008,Lingfield (AW),1990-02-01,3210,GB,1990
330496,Lingfield (AW),1990-02-01,3270,GB,1990
346800,Towcester,1990-02-01,4260,GB,1990
352978,Towcester,1990-02-01,3690,GB,1990
381193,Towcester,1990-02-01,2720,GB,1990
263712,Lingfield (AW),1990-02-01,3330,GB,1990
176343,Lingfield (AW),1990-02-01,3923,GB,1990
102254,Lingfield (AW),1990-02-01,3480,GB,1990
84193,Towcester,1990-02-01,2640,GB,1990
87617,Towcester,1990-02-01,4095,GB,1990
55672,Lingfield (AW),1990-02-01,3360,GB,1990
195756,Towcester,1990-02-01,2200,GB,1990
267805,Kelso,1990-02-02,2580,GB,1990
327975,Southwell (AW),1990-02-02,2360,GB,1990
347637,Southwell (AW),1990-02-02,2220,GB,1990
386078,Southwell (AW),1990-02-02,2120,GB,1990
216827,Kelso,1990-02-02,2240,GB,1990
225822,Southwell (AW),1990-02-02,2260,GB,1990
232866,Kelso,1990-02-02,3210,GB,1990
246215,Kelso,1990-02-02,3616,GB,1990
260893,Southwell (AW),1990-02-02,2380,GB,1990
67027,Kelso,1990-02-02,5449,GB,1990
74499,Kelso,1990-02-02,2800,GB,1990
53834,Southwell (AW),1990-02-02,2140,GB,1990
265597,Southwell (AW),1990-02-03,3330,GB,1990
323954,Wetherby,1990-02-03,6600,GB,1990
334374,Wetherby,1990-02-03,5649,GB,1990
344698,Wetherby,1990-02-03,4095,GB,1990
361295,Wetherby,1990-02-03,2640,GB,1990
364556,Southwell (AW),1990-02-03,3210,GB,1990
382181,Fairyhouse (IRE),1990-02-03,,IE,1990
10754,Southwell (AW),1990-02-03,3120,GB,1990
11274,Fairyhouse (IRE),1990-02-03,,IE,1990
20568,Fairyhouse (IRE),1990-02-03,,IE,1990
38633,Fairyhouse (IRE),1990-02-03,,IE,1990
82685,Fairyhouse (IRE),1990-02-03,,IE,1990
97777,Southwell (AW),1990-02-03,3900,GB,1990
43196,Southwell (AW),1990-02-03,3420,GB,1990
49524,Wetherby,1990-02-03,2940,GB,1990
59584,Southwell (AW),1990-02-03,3210,GB,1990
204813,Wetherby,1990-02-03,2160,GB,1990
206012,Fairyhouse (IRE),1990-02-03,,IE,1990
285706,Lingfield (AW),1990-02-05,2060,GB,1990
286495,Wolverhampton,1990-02-05,2680,GB,1990
303291,Wolverhampton,1990-02-05,5080,GB,1990
323602,Fontwell,1990-02-05,6780,GB,1990
330288,Lingfield (AW),1990-02-05,2352,GB,1990
368036,Fontwell,1990-02-05,3488,GB,1990
368715,Wolverhampton,1990-02-05,3980,GB,1990
386718,Fontwell,1990-02-05,3402,GB,1990
390165,Lingfield (AW),1990-02-05,2320,GB,1990
390963,Lingfield (AW),1990-02-05,2320,GB,1990
221077,Fontwell,1990-02-05,2800,GB,1990
12272,Fontwell,1990-02-05,2260,GB,1990
344,Wolverhampton,1990-02-05,4480,GB,1990
39597,Lingfield (AW),1990-02-05,2200,GB,1990
6878,Wolverhampton,1990-02-05,4100,GB,1990
73848,Fontwell,1990-02-05,3449,GB,1990
49918,Lingfield (AW),1990-02-05,2416,GB,1990
56023,Wolverhampton,1990-02-05,2840,GB,1990
293173,Carlisle,1990-02-06,3060,GB,1990
308475,Warwick,1990-02-06,2240,GB,1990
314818,Lingfield (AW),1990-02-06,3270,GB,1990
319990,Carlisle,1990-02-06,2380,GB,1990
355361,Warwick,1990-02-06,5751,GB,1990
366109,Lingfield (AW),1990-02-06,3450,GB,1990
394449,Lingfield (AW),1990-02-06,3090,GB,1990
220421,Warwick,1990-02-06,1880,GB,1990
221443,Carlisle,1990-02-06,2520,GB,1990
231539,Carlisle,1990-02-06,3860,GB,1990
235125,Warwick,1990-02-06,2960,GB,1990
256743,Warwick,1990-02-06,5040,GB,1990
32334,Warwick,1990-02-06,7320,GB,1990
72847,Carlisle,1990-02-06,4040,GB,1990
84209,Lingfield (AW),1990-02-06,3816,GB,1990
186414,Lingfield (AW),1990-02-06,3210,GB,1990
187358,Lingfield (AW),1990-02-06,3120,GB,1990
208081,Warwick,1990-02-06,3020,GB,1990
211159,Carlisle,1990-02-06,3920,GB,1990
281685,Ascot,1990-02-07,8400,GB,1990
347501,Ascot,1990-02-07,18871,GB,1990
356646,Southwell (AW),1990-02-07,2180,GB,1990
363439,Southwell (AW),1990-02-07,2280,GB,1990
396497,Ascot,1990-02-07,38849,GB,1990
249786,Southwell (AW),1990-02-07,2260,GB,1990
251593,Ascot,1990-02-07,17849,GB,1990
176370,Southwell (AW),1990-02-07,2220,GB,1990
98759,Ascot,1990-02-07,29754,GB,1990
54038,Southwell (AW),1990-02-07,2460,GB,1990
56197,Ascot,1990-02-07,13920,GB,1990
198056,Southwell (AW),1990-02-07,2280,GB,1990
267943,Clonmel (IRE),1990-02-08,,IE,1990
286266,Wincanton,1990-02-08,3100,GB,1990
296891,Wincanton,1990-02-08,3080,GB,1990
371223,Wincanton,1990-02-08,4169,GB,1990
218712,Wincanton,1990-02-08,5800,GB,1990
237655,Clonmel (IRE),1990-02-08,,IE,1990
241354,Clonmel (IRE),1990-02-08,,IE,1990
35096,Clonmel (IRE),1990-02-08,,IE,1990
105690,Wincanton,1990-02-08,2820,GB,1990
76555,Clonmel (IRE),1990-02-08,,IE,1990
181449,Clonmel (IRE),1990-02-08,,IE,1990
192102,Clonmel (IRE),1990-02-08,,IE,1990
192574,Wincanton,1990-02-08,2480,GB,1990
204404,Wincanton,1990-02-08,2720,GB,1990
266347,Newbury,1990-02-09,6520,GB,1990
269101,Ayr,1990-02-09,3125,GB,1990
289767,Ayr,1990-02-09,3180,GB,1990
300938,Sedgefield,1990-02-09,1880,GB,1990
341114,Lingfield (AW),1990-02-09,2508,GB,1990
368419,Newbury,1990-02-09,8560,GB,1990
370664,Lingfield (AW),1990-02-09,2160,GB,1990
372169,Lingfield (AW),1990-02-09,2280,GB,1990
237489,Newbury,1990-02-09,5560,GB,1990
253678,Ayr,1990-02-09,2900,GB,1990
263790,Sedgefield,1990-02-09,3276,GB,1990
31237,Lingfield (AW),1990-02-09,3180,GB,1990
36059,Newbury,1990-02-09,6649,GB,1990
6391,Sedgefield,1990-02-09,3648,GB,1990
101584,Sedgefield,1990-02-09,3219,GB,1990
104124,Sedgefield,1990-02-09,2280,GB,1990
106428,Lingfield (AW),1990-02-09,2160,GB,1990
62692,Sedgefield,1990-02-09,1880,GB,1990
80381,Ayr,1990-02-09,2925,GB,1990
43491,Ayr,1990-02-09,3920,GB,1990
49401,Lingfield (AW),1990-02-09,2160,GB,1990
205303,Sedgefield,1990-02-09,2530,GB,1990
205676,Ayr,1990-02-09,3885,GB,1990
209932,Newbury,1990-02-09,5010,GB,1990
213577,Newbury,1990-02-09,2950,GB,1990
267073,Uttoxeter,1990-02-10,4720,GB,1990
280075,Lingfield (AW),1990-02-10,3270,GB,1990
286927,Ayr,1990-02-10,2850,GB,1990
300311,Leopardstown (IRE),1990-02-10,,IE,1990
315367,Lingfield (AW),1990-02-10,3270,GB,1990
340438,Uttoxeter,1990-02-10,2400,GB,1990
342168,Ayr,1990-02-10,10800,GB,1990
342444,Newbury,1990-02-10,15600,GB,1990
350895,Catterick,1990-02-10,3164,GB,1990
355684,Lingfield (AW),1990-02-10,5100,GB,1990
376298,Leopardstown (IRE),1990-02-10,,IE,1990
379975,Uttoxeter,1990-02-10,3151,GB,1990
401232,Ayr,1990-02-10,3180,GB,1990
216105,Newbury,1990-02-10,7249,GB,1990
217802,Leopardstown (IRE),1990-02-10,,IE,1990
227518,Uttoxeter,1990-02-10,5520,GB,1990
228099,Ayr,1990-02-10,4280,GB,1990
230795,Newbury,1990-02-10,15500,GB,1990
18207,Ayr,1990-02-10,2775,GB,1990
23373,Lingfield (AW),1990-02-10,3120,GB,1990
2711,Leopardstown (IRE),1990-02-10,,IE,1990
29269,Lingfield (AW),1990-02-10,3240,GB,1990
3830,Catterick,1990-02-10,2740,GB,1990
4939,Leopardstown (IRE),1990-02-10,,IE,1990
7832,Ayr,1990-02-10,6360,GB,1990
100188,Lingfield (AW),1990-02-10,4000,GB,1990
80478,Newbury,1990-02-10,48800,GB,1990
82161,Catterick,1990-02-10,3360,GB,1990
85004,Leopardstown (IRE),1990-02-10,,IE,1990
44410,Leopardstown (IRE),1990-02-10,,IE,1990
47805,Lingfield (AW),1990-02-10,3210,GB,1990
55701,Catterick,1990-02-10,2618,GB,1990
58912,Uttoxeter,1990-02-10,3840,GB,1990
177798,Catterick,1990-02-10,4640,GB,1990
181403,Uttoxeter,1990-02-10,3900,GB,1990
186950,Newbury,1990-02-10,6100,GB,1990
199385,Catterick,1990-02-10,2420,GB,1990
205345,Uttoxeter,1990-02-10,3275,GB,1990
205855,Catterick,1990-02-10,2500,GB,1990
214365,Newbury,1990-02-10,3810,GB,1990
292983,Navan (IRE),1990-02-11,,IE,1990
305810,Navan (IRE),1990-02-11,,IE,1990
232240,Navan (IRE),1990-02-11,,IE,1990
236952,Navan (IRE),1990-02-11,,IE,1990
256228,Navan (IRE),1990-02-11,,IE,1990
92402,Navan (IRE),1990-02-11,,IE,1990
204561,Navan (IRE),1990-02-11,,IE,1990
290113,Southwell (AW),1990-02-12,2340,GB,1990
311922,Southwell (AW),1990-02-12,2260,GB,1990
318188,Southwell (AW),1990-02-12,2060,GB,1990
334706,Nottingham,1990-02-12,2840,GB,1990
372379,Nottingham,1990-02-12,4951,GB,1990
19749,Southwell (AW),1990-02-12,2380,GB,1990
26692,Nottingham,1990-02-12,3740,GB,1990
33,Southwell (AW),1990-02-12,2080,GB,1990
39022,Southwell (AW),1990-02-12,2520,GB,1990
99435,Nottingham,1990-02-12,3200,GB,1990
44683,Nottingham,1990-02-12,4560,GB,1990
267208,Towcester,1990-02-13,3780,GB,1990
277430,Southwell (AW),1990-02-13,3330,GB,1990
294388,Down Royal (IRE),1990-02-13,,IE,1990
309003,Down Royal (IRE),1990-02-13,,IE,1990
327267,Down Royal (IRE),1990-02-13,,IE,1990
333607,Southwell (AW),1990-02-13,3480,GB,1990
399325,Southwell (AW),1990-02-13,3570,GB,1990
226703,Towcester,1990-02-13,2925,GB,1990
229652,Towcester,1990-02-13,2420,GB,1990
233457,Down Royal (IRE),1990-02-13,,IE,1990
260721,Southwell (AW),1990-02-13,3390,GB,1990
24582,Towcester,1990-02-13,2815,GB,1990
101780,Towcester,1990-02-13,2660,GB,1990
64656,Down Royal (IRE),1990-02-13,,IE,1990
82515,Towcester,1990-02-13,2900,GB,1990
83022,Southwell (AW),1990-02-13,3210,GB,1990
195585,Southwell (AW),1990-02-13,3120,GB,1990
196082,Towcester,1990-02-13,3935,GB,1990
205221,Down Royal (IRE),1990-02-13,,IE,1990
270055,Lingfield (AW),1990-02-14,2160,GB,1990
272695,Lingfield (AW),1990-02-14,2220,GB,1990
304583,Thurles (IRE),1990-02-14,,IE,1990
334110,Thurles (IRE),1990-02-14,,IE,1990
370496,Lingfield (AW),1990-02-14,2600,GB,1990
234662,Lingfield (AW),1990-02-14,2180,GB,1990
13359,Lingfield (AW),1990-02-14,3240,GB,1990
72793,Thurles (IRE),1990-02-14,,IE,1990
87579,Thurles (IRE),1990-02-14,,IE,1990
90448,Thurles (IRE),1990-02-14,,IE,1990
186936,Lingfield (AW),1990-02-14,2400,GB,1990
210512,Thurles (IRE),1990-02-14,,IE,1990
268215,Sandown,1990-02-15,6360,GB,1990
268804,Lingfield (AW),1990-02-15,3540,GB,1990
322393,Leicester,1990-02-15,6600,GB,1990
381441,Sandown,1990-02-15,2300,GB,1990
389805,Leicester,1990-02-15,1880,GB,1990
392187,Sandown,1990-02-15,5665,GB,1990
1026,Lingfield (AW),1990-02-15,4876,GB,1990
10789,Sandown,1990-02-15,5840,GB,1990
33569,Leicester,1990-02-15,4840,GB,1990
6179,Lingfield (AW),1990-02-15,3420,GB,1990
176887,Leicester,1990-02-15,1880,GB,1990
103572,Lingfield (AW),1990-02-15,3888,GB,1990
68247,Leicester,1990-02-15,2380,GB,1990
73852,Lingfield (AW),1990-02-15,3210,GB,1990
87615,Lingfield (AW),1990-02-15,3300,GB,1990
97753,Leicester,1990-02-15,4256,GB,1990
44281,Sandown,1990-02-15,4929,GB,1990
188678,Sandown,1990-02-15,4751,GB,1990
265989,Sandown,1990-02-16,6060,GB,1990
267473,Fakenham,1990-02-16,5040,GB,1990
267902,Sandown,1990-02-16,4260,GB,1990
269974,Musselburgh,1990-02-16,2120,GB,1990
273066,Fakenham,1990-02-16,3420,GB,1990
281961,Southwell (AW),1990-02-16,2300,GB,1990
290464,Sandown,1990-02-16,3810,GB,1990
293558,Musselburgh,1990-02-16,3219,GB,1990
310002,Southwell (AW),1990-02-16,2380,GB,1990
317188,Musselburgh,1990-02-16,2480,GB,1990
322718,Fakenham,1990-02-16,2850,GB,1990
330100,Sandown,1990-02-16,5580,GB,1990
338260,Musselburgh,1990-02-16,2060,GB,1990
341735,Southwell (AW),1990-02-16,2220,GB,1990
368037,Sandown,1990-02-16,4489,GB,1990
368141,Fakenham,1990-02-16,2875,GB,1990
386523,Southwell (AW),1990-02-16,2320,GB,1990
389770,Southwell (AW),1990-02-16,2080,GB,1990
395888,Sandown,1990-02-16,4340,GB,1990
247982,Fakenham,1990-02-16,3270,GB,1990
35200,Fakenham,1990-02-16,2120,GB,1990
36005,Musselburgh,1990-02-16,2850,GB,1990
109252,Musselburgh,1990-02-16,3136,GB,1990
62326,Southwell (AW),1990-02-16,2280,GB,1990
66620,Musselburgh,1990-02-16,2440,GB,1990
281311,Newcastle,1990-02-17,16951,GB,1990
283849,Southwell (AW),1990-02-17,3450,GB,1990
304004,Leopardstown (IRE),1990-02-17,,IE,1990
311008,Southwell (AW),1990-02-17,3390,GB,1990
320538,Southwell (AW),1990-02-17,3570,GB,1990
329352,Chepstow,1990-02-17,2820,GB,1990
334239,Chepstow,1990-02-17,15700,GB,1990
335007,Nottingham,1990-02-17,2440,GB,1990
343156,Southwell (AW),1990-02-17,3300,GB,1990
358646,Southwell (AW),1990-02-17,3600,GB,1990
366855,Newcastle,1990-02-17,3990,GB,1990
375614,Newcastle,1990-02-17,2900,GB,1990
377943,Leopardstown (IRE),1990-02-17,,IE,1990
396355,Leopardstown (IRE),1990-02-17,,IE,1990
398767,Southwell (AW),1990-02-17,3420,GB,1990
220809,Newcastle,1990-02-17,4389,GB,1990
227119,Nottingham,1990-02-17,17085,GB,1990
232733,Leopardstown (IRE),1990-02-17,,IE,1990
237241,Nottingham,1990-02-17,6100,GB,1990
238318,Southwell (AW),1990-02-17,3360,GB,1990
247509,Newcastle,1990-02-17,2460,GB,1990
256220,Leopardstown (IRE),1990-02-17,,IE,1990
10435,Nottingham,1990-02-17,11300,GB,1990
23890,Chepstow,1990-02-17,3930,GB,1990
31651,Newcastle,1990-02-17,5000,GB,1990
4422,Chepstow,1990-02-17,3991,GB,1990
75688,Nottingham,1990-02-17,6000,GB,1990
97330,Nottingham,1990-02-17,2660,GB,1990
49979,Chepstow,1990-02-17,16125,GB,1990
184071,Newcastle,1990-02-17,2948,GB,1990
209046,Leopardstown (IRE),1990-02-17,,IE,1990
212728,Leopardstown (IRE),1990-02-17,,IE,1990
288849,Fontwell,1990-02-19,2380,GB,1990
306199,Lingfield (AW),1990-02-19,2160,GB,1990
318526,Lingfield (AW),1990-02-19,2160,GB,1990
363839,Wolverhampton,1990-02-19,3220,GB,1990
374219,Wolverhampton,1990-02-19,2600,GB,1990
381586,Wolverhampton,1990-02-19,4540,GB,1990
384700,Lingfield (AW),1990-02-19,2280,GB,1990
388077,Lingfield (AW),1990-02-19,2260,GB,1990
392693,Wolverhampton,1990-02-19,2260,GB,1990
394282,Fontwell,1990-02-19,2740,GB,1990
244852,Fontwell,1990-02-19,7911,GB,1990
256334,Fontwell,1990-02-19,3159,GB,1990
176816,Fontwell,1990-02-19,3480,GB,1990
42127,Wolverhampton,1990-02-19,4200,GB,1990
56785,Wolverhampton,1990-02-19,5991,GB,1990
189655,Lingfield (AW),1990-02-19,3180,GB,1990
193639,Wolverhampton,1990-02-19,2280,GB,1990
207009,Lingfield (AW),1990-02-19,2360,GB,1990
208209,Fontwell,1990-02-19,4400,GB,1990
334013,Lingfield (AW),1990-02-20,3330,GB,1990
338506,Gowran Park (IRE),1990-02-20,,IE,1990
341455,Huntingdon,1990-02-20,5551,GB,1990
346485,Lingfield (AW),1990-02-20,3090,GB,1990
349229,Sedgefield,1990-02-20,2380,GB,1990
357044,Gowran Park (IRE),1990-02-20,,IE,1990
365544,Gowran Park (IRE),1990-02-20,,IE,1990
374824,Huntingdon,1990-02-20,3990,GB,1990
383323,Gowran Park (IRE),1990-02-20,,IE,1990
238868,Huntingdon,1990-02-20,2740,GB,1990
258854,Lingfield (AW),1990-02-20,3743,GB,1990
259763,Sedgefield,1990-02-20,3488,GB,1990
21653,Sedgefield,1990-02-20,1880,GB,1990
102555,Sedgefield,1990-02-20,2220,GB,1990
73087,Lingfield (AW),1990-02-20,3570,GB,1990
81967,Gowran Park (IRE),1990-02-20,,IE,1990
92643,Huntingdon,1990-02-20,3472,GB,1990
43164,Huntingdon,1990-02-20,2680,GB,1990
177871,Gowran Park (IRE),1990-02-20,,IE,1990
188273,Huntingdon,1990-02-20,3472,GB,1990
196247,Sedgefield,1990-02-20,3192,GB,1990
197260,Lingfield (AW),1990-02-20,5105,GB,1990
197685,Sedgefield,1990-02-20,2520,GB,1990
202202,Huntingdon,1990-02-20,3873,GB,1990
206186,Lingfield (AW),1990-02-20,3360,GB,1990
265395,Warwick,1990-02-21,10751,GB,1990
276344,Southwell (AW),1990-02-21,2360,GB,1990
290471,Southwell (AW),1990-02-21,2460,GB,1990
301378,Warwick,1990-02-21,2460,GB,1990
309711,Warwick,1990-02-21,10849,GB,1990
319788,Catterick,1990-02-21,3210,GB,1990
343918,Catterick,1990-02-21,3306,GB,1990
356073,Warwick,1990-02-21,2500,GB,1990
362112,Catterick,1990-02-21,1880,GB,1990
362566,Downpatrick (IRE),1990-02-21,,IE,1990
368256,Catterick,1990-02-21,1880,GB,1990
388784,Southwell (AW),1990-02-21,2420,GB,1990
388926,Downpatrick (IRE),1990-02-21,,IE,1990
399954,Catterick,1990-02-21,2660,GB,1990
229250,Downpatrick (IRE),1990-02-21,,IE,1990
246220,Catterick,1990-02-21,1880,GB,1990
249154,Downpatrick (IRE),1990-02-21,,IE,1990
260201,Catterick,1990-02-21,3360,GB,1990
260556,Southwell (AW),1990-02-21,2280,GB,1990
264426,Warwick,1990-02-21,4235,GB,1990
15682,Southwell (AW),1990-02-21,2080,GB,1990
81124,Warwick,1990-02-21,5880,GB,1990
92137,Warwick,1990-02-21,10700,GB,1990
41913,Downpatrick (IRE),1990-02-21,,IE,1990
51007,Downpatrick (IRE),1990-02-21,,IE,1990
195894,Southwell (AW),1990-02-21,2280,GB,1990
270651,Wincanton,1990-02-22,3809,GB,1990
275666,Southwell (AW),1990-02-22,3600,GB,1990
305846,Wincanton,1990-02-22,15800,GB,1990
367724,Folkestone,1990-02-22,2200,GB,1990
372658,Folkestone,1990-02-22,2975,GB,1990
373845,Southwell (AW),1990-02-22,3330,GB,1990
379333,Tipperary (IRE),1990-02-22,,IE,1990
381236,Folkestone,1990-02-22,2280,GB,1990
382957,Wincanton,1990-02-22,3968,GB,1990
389757,Southwell (AW),1990-02-22,3780,GB,1990
215485,Tipperary (IRE),1990-02-22,,IE,1990
216638,Wincanton,1990-02-22,12700,GB,1990
223162,Folkestone,1990-02-22,2220,GB,1990
240704,Folkestone,1990-02-22,4400,GB,1990
251271,Wincanton,1990-02-22,2880,GB,1990
251791,Tipperary (IRE),1990-02-22,,IE,1990
260788,Tipperary (IRE),1990-02-22,,IE,1990
262062,Folkestone,1990-02-22,4960,GB,1990
109482,Southwell (AW),1990-02-22,3210,GB,1990
87332,Southwell (AW),1990-02-22,3120,GB,1990
90460,Folkestone,1990-02-22,3840,GB,1990
45759,Tipperary (IRE),1990-02-22,,IE,1990
49653,Tipperary (IRE),1990-02-22,,IE,1990
184865,Southwell (AW),1990-02-22,3480,GB,1990
191567,Wincanton,1990-02-22,4620,GB,1990
193011,Tipperary (IRE),1990-02-22,,IE,1990
278822,Lingfield (AW),1990-02-23,2260,GB,1990
280299,Kempton,1990-02-23,5000,GB,1990
321291,Kempton,1990-02-23,3280,GB,1990
326934,Lingfield (AW),1990-02-23,2825,GB,1990
337752,Lingfield (AW),1990-02-23,2100,GB,1990
350190,Kelso,1990-02-23,2540,GB,1990
379994,Lingfield (AW),1990-02-23,2400,GB,1990
226260,Kempton,1990-02-23,2820,GB,1990
233094,Kelso,1990-02-23,6780,GB,1990
252215,Kempton,1990-02-23,2320,GB,1990
258437,Kelso,1990-02-23,4360,GB,1990
32423,Kelso,1990-02-23,4640,GB,1990
73594,Kempton,1990-02-23,5900,GB,1990
83148,Lingfield (AW),1990-02-23,2265,GB,1990
40970,Kempton,1990-02-23,3900,GB,1990
181089,Lingfield (AW),1990-02-23,2260,GB,1990
183205,Kelso,1990-02-23,2580,GB,1990
201606,Kelso,1990-02-23,3990,GB,1990
204239,Kelso,1990-02-23,2100,GB,1990
266826,Musselburgh,1990-02-24,3210,GB,1990
275162,Lingfield (AW),1990-02-24,3888,GB,1990
296783,Stratford,1990-02-24,2260,GB,1990
299018,Kempton,1990-02-24,36461,GB,1990
302500,Lingfield (AW),1990-02-24,3816,GB,1990
306665,Kempton,1990-02-24,2900,GB,1990
315168,Kempton,1990-02-24,16300,GB,1990
316471,Punchestown (IRE),1990-02-24,,IE,1990
326189,Lingfield (AW),1990-02-24,3090,GB,1990
341585,Stratford,1990-02-24,4180,GB,1990
343819,Musselburgh,1990-02-24,2360,GB,1990
349734,Stratford,1990-02-24,2560,GB,1990
367580,Doncaster,1990-02-24,3540,GB,1990
369862,Musselburgh,1990-02-24,3180,GB,1990
380455,Kempton,1990-02-24,4020,GB,1990
382850,Punchestown (IRE),1990-02-24,,IE,1990
390233,Punchestown (IRE),1990-02-24,,IE,1990
393838,Doncaster,1990-02-24,5160,GB,1990
222035,Lingfield (AW),1990-02-24,4737,GB,1990
226711,Stratford,1990-02-24,6080,GB,1990
258397,Musselburgh,1990-02-24,3151,GB,1990
260921,Kempton,1990-02-24,7751,GB,1990
13486,Kempton,1990-02-24,10675,GB,1990
1712,Stratford,1990-02-24,2820,GB,1990
17511,Kempton,1990-02-24,5400,GB,1990
2439,Doncaster,1990-02-24,4480,GB,1990
30299,Punchestown (IRE),1990-02-24,,IE,1990
7197,Musselburgh,1990-02-24,2340,GB,1990
7224,Lingfield (AW),1990-02-24,3210,GB,1990
9470,Doncaster,1990-02-24,2500,GB,1990
100412,Doncaster,1990-02-24,2952,GB,1990
64387,Punchestown (IRE),1990-02-24,,IE,1990
73265,Stratford,1990-02-24,3650,GB,1990
90729,Lingfield (AW),1990-02-24,3330,GB,1990
187553,Musselburgh,1990-02-24,2354,GB,1990
193161,Punchestown (IRE),1990-02-24,,IE,1990
208861,Doncaster,1990-02-24,1880,GB,1990
209061,Punchestown (IRE),1990-02-24,,IE,1990
271096,Lingfield (AW),1990-02-28,2220,GB,1990
294473,Lingfield (AW),1990-02-28,2625,GB,1990
329035,Lingfield (AW),1990-02-28,2508,GB,1990
347256,Lingfield (AW),1990-02-28,2180,GB,1990
365752,Wetherby,1990-02-28,4060,GB,1990
382428,Leopardstown (IRE),1990-02-28,,IE,1990
387328,Wetherby,1990-02-28,2700,GB,1990
41225,Wetherby,1990-02-28,4280,GB,1990
56765,Lingfield (AW),1990-02-28,2480,GB,1990
196895,Lingfield (AW),1990-02-28,2120,GB,1990
276194,Lingfield (AW),1990-03-01,3600,GB,1990
279573,Ludlow,1990-03-01,2240,GB,1990
316242,Ludlow,1990-03-01,4140,GB,1990
357676,Lingfield (AW),1990-03-01,3300,GB,1990
360909,Lingfield (AW),1990-03-01,3420,GB,1990
